AphA,Conn,Conn_WinTms,Hz,OutPFSet,OutPFSet_RmpTms,PF,PhVphA,Ris,St,StActCtl,VA,VAMax,VAr,VArMaxPct,VArPct_RmpTms,VRef,W,WH,WMaxLimPct,WMaxLimPct_RmpTms,DCV,DCA,DCW
22.58,1,0,60.01,10,0,-100,238.9,655.35,4,0,5438.013,563.25,12,0,0,614.4,5438,89386872,100,0,354.65,16.67,5912.016
22.58,1,0,60.01,10,0,-100,238.9,655.35,4,0,5438.013,563.25,12,0,0,614.4,5438,89386872,100,0,354.65,16.67,5912.016
23.397,1,0,60.01,10,0,-100,238.967,655.35,4,0,5626.681,563.25,12.667,0,0,614.4,5626.667,89386872,100,0,354.15,17.76,6289.704
25.03,1,0,60.01,10,0,-100,239.1,655.35,4,0,6004.016,563.25,14,0,0,614.4,6004,89386872,100,0,354.15,17.76,6289.704
25.83,1,0,60.01,10,0,-100,239.2,655.35,4,0,6172.018,563.25,15,0,0,614.4,6172,89386872,100,0,354.7,17.79,6310.113
25.83,1,0,60.01,10,0,-100,239.2,655.35,4,0,6174.688,563.25,16.333,0,0,614.4,6174.667,89386872,100,0,358.95,17.95,6443.152
25.83,1,0,60.01,10,0,-100,239.2,655.35,4,0,6176.023,563.25,17,0,0,614.4,6176,89386872,100,0,358.95,17.95,6443.152
25.83,1,0,60.01,10,0,-100,239.2,655.35,4,0,6176.023,563.25,17,0,0,614.4,6176,89386872,100,0,357.3,18.72,6688.656
25.83,1,0,60.01,10,0,-100,239.2,655.35,4,0,6176.018,563.25,15,0,0,614.4,6176,89386872,100,0,357.3,18.72,6688.656
27.83,1,0,60.01,10,0,-100,239.5,655.35,4,0,6676.021,563.25,17,0,0,614.4,6676,89386888,100,0,359.4,19.55,7026.27
27.83,1,0,60.01,10,0,-100,239.5,655.35,4,0,6676.025,563.25,18.333,0,0,614.4,6676,89386888,100,0,357.7,20.31,7264.887
27.83,1,0,60.01,10,0,-100,239.5,655.35,4,0,6676.027,563.25,19,0,0,614.4,6676,89386888,100,0,357.7,20.31,7264.887
27.83,1,0,60.01,10,0,-100,239.5,655.35,4,0,6676.027,563.25,19,0,0,614.4,6676,89386888,100,0,356.05,20.31,7231.376
29.95,1,0,60.01,10,0,-100,239.8,655.35,4,0,7180.022,563.25,18,0,0,614.4,7180,89386896,100,0,356.05,20.31,7231.376
29.95,1,0,60.01,10,0,-100,239.8,655.35,4,0,7180.022,563.25,18,0,0,614.4,7180,89386896,100,0,359,20.92,7510.28
30.38,1,0,60.01,10,0,-100,239.85,655.35,4,0,7288.023,563.25,18.5,0,0,614.4,7288,89386900,100,0,355.95,21.5,7652.925
30.81,1,0,60.01,10,0,-100,239.9,655.35,4,0,7396.024,563.25,19,0,0,614.4,7396,89386904,100,0,355.95,21.5,7652.925
30.81,1,0,60.01,10,0,-100,239.9,655.35,4,0,7396.024,563.25,19,0,0,614.4,7396,89386904,100,0,358.75,22.02,7899.675
32.28,1,0,60.01,10,0,-100,240.1,655.35,4,0,7762.031,563.25,22,0,0,614.4,7762,89386904,100,0,355.9,22.48,8000.632
32.28,1,0,60.01,10,0,-100,240.1,655.35,4,0,7762.031,563.25,22,0,0,614.4,7762,89386904,100,0,355.9,22.48,8000.632
32.353,1,0,60.01,10,0,-100,240.1,655.35,4,0,7774.698,563.25,22,0,0,614.4,7774.667,89386906.67,100,0,358.4,22.28,7985.152
32.5,1,0,60.01,10,0,-100,240.1,655.35,4,0,7800.031,563.25,22,0,0,614.4,7800,89386912,100,0,358.4,22.28,7985.152
31.77,1,0,60.01,10,0,-100,240,655.35,4,0,7617.032,563.25,22,0,0,614.4,7617,89386912,100,0,355.3,21.57,7663.821
31.203,1,0,60.01,10,0,-100,239.933,655.35,4,0,7487.027,563.25,20,0,0,614.4,7487,89386917.33,100,0,358.45,21.19,7595.556
30.92,1,0,60.01,10,0,-100,239.9,655.35,4,0,7422.024,563.25,19,0,0,614.4,7422,89386920,100,0,358.45,21.19,7595.556
30.92,1,0,60.01,10,0,-100,239.9,655.35,4,0,7422.024,563.25,19,0,0,614.4,7422,89386920,100,0,355.35,20.74,7369.959
30.33,1,0,60.01,10,0,-100,239.9,655.35,4,0,7286.03,563.25,21,0,0,614.4,7286,89386928,100,0,355.35,20.74,7369.959
29.8,1,0,60.01,10,0,-100,239.8,655.35,4,0,7148.031,563.25,21,0,0,614.4,7148,89386928,100,0,358.35,20.63,7392.76
30.2,1,0,60.01,10,0,-100,239.8,655.35,4,0,7250.697,563.25,21,0,0,614.4,7250.667,89386933.33,100,0,355.85,21.55,7668.568
30.4,1,0,60.01,10,0,-100,239.8,655.35,4,0,7302.03,563.25,21,0,0,614.4,7302,89386936,100,0,355.85,21.55,7668.568
30.4,1,0,60.01,10,0,-100,239.8,655.35,4,0,7302.03,563.25,21,0,0,614.4,7302,89386936,100,0,359.1,23.15,8313.165
32.57,1,0,60,10,0,-100,240.1,655.35,4,0,7783.031,563.25,22,0,0,614.4,7783,89386936,100,0,359.1,23.15,8313.165
34.51,1,0,60,10,0,-100,240.3,655.35,4,0,8296.029,563.25,22,0,0,614.4,8296,89386936,100,0,355.7,24.31,8647.067
35.23,1,0,60,10,0,-100,240.433,655.35,4,0,8473.362,563.25,22,0,0,614.4,8473.333,89386941.33,100,0,358.9,24.73,8875.597
35.59,1,0,60,10,0,-100,240.5,655.35,4,0,8562.028,563.25,22,0,0,614.4,8562,89386944,100,0,358.9,24.73,8875.597
35.59,1,0,60,10,0,-100,240.5,655.35,4,0,8562.028,563.25,22,0,0,614.4,8562,89386944,100,0,355.15,24.67,8761.55
35.64,1,0,60,10,0,-100,240.5,655.35,4,0,8576.028,563.25,22,0,0,614.4,8576,89386952,100,0,355.15,24.67,8761.55
35.65,1,0,59.99,10,0,-100,240.6,655.35,4,0,8578.028,563.25,22,0,0,614.4,8578,89386960,100,0,358.5,24.7,8854.95
35.625,1,0,59.99,10,0,-100,240.6,655.35,4,0,8571.028,563.25,22,0,0,614.4,8571,89386964,100,0,355.45,24.6,8744.07
35.6,1,0,59.99,10,0,-100,240.6,655.35,4,0,8564.028,563.25,22,0,0,614.4,8564,89386968,100,0,355.45,24.6,8744.07
35.6,1,0,59.99,10,0,-100,240.6,655.35,4,0,8564.028,563.25,22,0,0,614.4,8564,89386968,100,0,358.65,24.62,8829.963
35.48,1,0,59.98,10,0,-100,240.5,655.35,4,0,8536.028,563.25,22,0,0,614.4,8536,89386968,100,0,358.65,24.62,8829.963
35.48,1,0,59.98,10,0,-100,240.5,655.35,4,0,8536.028,563.25,22,0,0,614.4,8536,89386968,100,0,355.8,24.52,8724.216
35.44,1,0,59.98,10,0,-100,240.5,655.35,4,0,8526.029,563.25,22.333,0,0,614.4,8526,89386970.67,100,0,358.3,24.46,8764.018
35.36,1,0,59.98,10,0,-100,240.5,655.35,4,0,8506.031,563.25,23,0,0,614.4,8506,89386976,100,0,358.3,24.46,8764.018
35.18,1,0,59.98,10,0,-100,240.4,655.35,4,0,8458.028,563.25,22,0,0,614.4,8458,89386984,100,0,355.6,24.28,8633.968
35.07,1,0,59.98,10,0,-100,240.4,655.35,4,0,8438.028,563.25,22,0,0,614.4,8438,89386984,100,0,355.6,24.28,8633.968
35.07,1,0,59.98,10,0,-100,240.4,655.35,4,0,8438.028,563.25,22,0,0,614.4,8438,89386984,100,0,358.45,24.3,8710.335
35.03,1,0,59.98,10,0,-100,240.433,655.35,4,0,8428.362,563.25,22,0,0,614.4,8428.333,89386986.67,100,0,355.2,24.16,8581.632
34.95,1,0,59.98,10,0,-100,240.5,655.35,4,0,8409.029,563.25,22,0,0,614.4,8409,89386992,100,0,355.2,24.16,8581.632
34.94,1,0,59.98,10,0,-100,240.4,655.35,4,0,8406.028,563.25,22,0,0,614.4,8406,89387000,100,0,358.35,24.27,8697.154
34.94,1,0,59.98,10,0,-100,240.4,655.35,4,0,8406.028,563.25,22,0,0,614.4,8406,89387000,100,0,358.35,24.27,8697.154
34.94,1,0,59.98,10,0,-100,240.4,655.35,4,0,8406.028,563.25,22,0,0,614.4,8406,89387000,100,0,358.35,24.27,8697.154
34.953,1,0,59.98,10,0,-100,240.433,655.35,4,0,8410.029,563.25,22.333,0,0,614.4,8410,89387000,100,0,356.9,24.35,8690.515
34.98,1,0,59.98,10,0,-100,240.5,655.35,4,0,8418.031,563.25,23,0,0,614.4,8418,89387000,100,0,356.9,24.35,8690.515
35.07,1,0,59.99,10,0,-100,240.6,655.35,4,0,8436.028,563.25,22,0,0,614.4,8436,89387000,100,0,355.4,24.29,8632.666
35.07,1,0,59.99,10,0,-100,240.6,655.35,4,0,8436.028,563.25,22,0,0,614.4,8436,89387008,100,0,355.4,24.29,8632.666
35.07,1,0,59.99,10,0,-100,240.6,655.35,4,0,8436.028,563.25,22,0,0,614.4,8436,89387008,100,0,355.4,24.29,8632.666
35.097,1,0,59.99,10,0,-100,240.567,655.35,4,0,8444.027,563.25,21.333,0,0,614.4,8444,89387010.67,100,0,358.05,24.44,8750.742
35.15,1,0,59.99,10,0,-100,240.5,655.35,4,0,8460.023,563.25,20,0,0,614.4,8460,89387016,100,0,358.05,24.44,8750.742
35.2,1,0,59.99,10,0,-100,240.5,655.35,4,0,8469.028,563.25,22,0,0,614.4,8469,89387024,100,0,355.4,24.35,8653.99
35.24,1,0,59.99,10,0,-100,240.5,655.35,4,0,8477.695,563.25,22,0,0,614.4,8477.667,89387024,100,0,358.2,24.51,8779.482
35.26,1,0,59.99,10,0,-100,240.5,655.35,4,0,8482.028,563.25,22,0,0,614.4,8482,89387024,100,0,358.2,24.51,8779.482
35.273,1,0,59.993,10,0,-100,240.533,655.35,4,0,8486.695,563.25,22,0,0,614.4,8486.667,89387026.67,100,0,355.45,24.41,8676.535
35.3,1,0,60,10,0,-100,240.6,655.35,4,0,8496.028,563.25,22,0,0,614.4,8496,89387032,100,0,355.45,24.41,8676.535
35.31,1,0,60,10,0,-100,240.7,655.35,4,0,8500.028,563.25,22,0,0,614.4,8500,89387032,100,0,358.15,24.55,8792.582
35.297,1,0,60,10,0,-100,240.633,655.35,4,0,8494.695,563.25,22,0,0,614.4,8494.667,89387037.33,100,0,355.2,24.41,8670.432
35.29,1,0,60,10,0,-100,240.6,655.35,4,0,8492.028,563.25,22,0,0,614.4,8492,89387040,100,0,355.2,24.41,8670.432
35.29,1,0,60,10,0,-100,240.6,655.35,4,0,8492.028,563.25,22,0,0,614.4,8492,89387040,100,0,358.2,24.51,8779.482
35.3,1,0,60,10,0,-100,240.6,655.35,4,0,8492.028,563.25,22,0,0,614.4,8492,89387048,100,0,358.2,24.51,8779.482
35.28,1,0,60,10,0,-100,240.5,655.35,4,0,8482.028,563.25,22,0,0,614.4,8482,89387048,100,0,355.05,24.38,8656.119
35.29,1,0,60,10,0,-100,240.55,655.35,4,0,8488.028,563.25,22,0,0,614.4,8488,89387052,100,0,358.4,24.52,8787.968
35.3,1,0,60,10,0,-100,240.6,655.35,4,0,8494.028,563.25,22,0,0,614.4,8494,89387056,100,0,358.4,24.52,8787.968
35.26,1,0,60,10,0,-100,240.7,655.35,4,0,8486.028,563.25,22,0,0,614.4,8486,89387064,100,0,354.7,24.39,8651.133
35.33,1,0,60,10,0,-100,240.5,655.35,4,0,8496.028,563.25,22,0,0,614.4,8496,89387064,100,0,354.7,24.39,8651.133
35.33,1,0,60,10,0,-100,240.5,655.35,4,0,8496.028,563.25,22,0,0,614.4,8496,89387064,100,0,358.6,24.56,8807.216
35.313,1,0,60,10,0,-100,240.5,655.35,4,0,8494.028,563.25,22,0,0,614.4,8494,89387064,100,0,354.7,24.4,8654.68
35.28,1,0,60,10,0,-100,240.5,655.35,4,0,8490.028,563.25,22,0,0,614.4,8490,89387064,100,0,354.7,24.4,8654.68
35.31,1,0,60,10,0,-100,240.5,655.35,4,0,8496.028,563.25,22,0,0,614.4,8496,89387072,100,0,358.1,24.55,8791.355
35.33,1,0,60,10,0,-100,240.5,655.35,4,0,8500.028,563.25,22,0,0,614.4,8500,89387080,100,0,355.3,24.41,8672.873
35.33,1,0,60,10,0,-100,240.5,655.35,4,0,8500.028,563.25,22,0,0,614.4,8500,89387080,100,0,355.3,24.41,8672.873
35.33,1,0,60,10,0,-100,240.5,655.35,4,0,8500.028,563.25,22,0,0,614.4,8500,89387080,100,0,358,24.59,8803.22
35.34,1,0,59.99,10,0,-100,240.6,655.35,4,0,8503.034,563.25,24,0,0,614.4,8503,89387088,100,0,358,24.59,8803.22
35.36,1,0,59.99,10,0,-100,240.6,655.35,4,0,8510.031,563.25,23,0,0,614.4,8510,89387088,100,0,355.55,24.44,8689.642
35.373,1,0,59.99,10,0,-100,240.533,655.35,4,0,8512.696,563.25,22.333,0,0,614.4,8512.667,89387093.33,100,0,357.7,24.62,8806.574
35.38,1,0,59.99,10,0,-100,240.5,655.35,4,0,8514.028,563.25,22,0,0,614.4,8514,89387096,100,0,357.7,24.62,8806.574
35.38,1,0,59.99,10,0,-100,240.5,655.35,4,0,8514.028,563.25,22,0,0,614.4,8514,89387096,100,0,355.5,24.42,8681.31
35.34,1,0,59.99,10,0,-100,240.6,655.35,4,0,8506.028,563.25,22,0,0,614.4,8506,89387104,100,0,355.5,24.42,8681.31
35.34,1,0,59.99,10,0,-100,240.6,655.35,4,0,8506.028,563.25,22,0,0,614.4,8506,89387104,100,0,357.6,24.56,8782.656
35.315,1,0,59.99,10,0,-100,240.65,655.35,4,0,8500.028,563.25,22,0,0,614.4,8500,89387104,100,0,355.55,24.36,8661.198
35.29,1,0,59.99,10,0,-100,240.7,655.35,4,0,8494.028,563.25,22,0,0,614.4,8494,89387104,100,0,355.55,24.36,8661.198
35.29,1,0,59.99,10,0,-100,240.7,655.35,4,0,8494.028,563.25,22,0,0,614.4,8494,89387104,100,0,357.6,24.54,8775.504
35.247,1,0,59.99,10,0,-100,240.7,655.35,4,0,8484.695,563.25,22,0,0,614.4,8484.667,89387117.33,100,0,355.2,24.31,8634.912
35.24,1,0,59.99,10,0,-100,240.7,655.35,4,0,8483.028,563.25,22,0,0,614.4,8483,89387120,100,0,355.2,24.31,8634.912
35.24,1,0,59.99,10,0,-100,240.7,655.35,4,0,8483.028,563.25,22,0,0,614.4,8483,89387120,100,0,356.75,24.51,8743.942
35.24,1,0,59.99,10,0,-100,240.7,655.35,4,0,8483.028,563.25,22,0,0,614.4,8483,89387120,100,0,356.75,24.51,8743.942
35.16,1,0,59.99,10,0,-100,240.7,655.35,4,0,8463.028,563.25,22,0,0,614.4,8463,89387128,100,0,355.35,24.26,8620.791
35.16,1,0,59.99,10,0,-100,240.7,655.35,4,0,8463.03,563.25,22.667,0,0,614.4,8463,89387128,100,0,356.6,24.52,8743.832
35.16,1,0,59.99,10,0,-100,240.7,655.35,4,0,8463.031,563.25,23,0,0,614.4,8463,89387128,100,0,356.6,24.52,8743.832
35.16,1,0,59.99,10,0,-100,240.7,655.35,4,0,8463.031,563.25,23,0,0,614.4,8463,89387128,100,0,357.9,24.52,8775.708
35.17,1,0,59.99,10,0,-100,240.6,655.35,4,0,8462.028,563.25,22,0,0,614.4,8462,89387136,100,0,357.9,24.52,8775.708
35.17,1,0,59.99,10,0,-100,240.6,655.35,4,0,8462.028,563.25,22,0,0,614.4,8462,89387136,100,0,355.4,24.29,8632.666
35.185,1,0,59.99,10,0,-100,240.55,655.35,4,0,8466.028,563.25,22,0,0,614.4,8466,89387140,100,0,357.9,24.48,8761.392
35.2,1,0,59.99,10,0,-100,240.5,655.35,4,0,8470.028,563.25,22,0,0,614.4,8470,89387144,100,0,357.9,24.48,8761.392
35.2,1,0,59.99,10,0,-100,240.5,655.35,4,0,8470.028,563.25,22,0,0,614.4,8470,89387144,100,0,355.7,24.3,8643.51
35.21,1,0,60,10,0,-100,240.6,655.35,4,0,8474.028,563.25,22,0,0,614.4,8474,89387152,100,0,355.7,24.3,8643.51
35.21,1,0,60,10,0,-100,240.6,655.35,4,0,8474.028,563.25,22,0,0,614.4,8474,89387152,100,0,357.45,24.54,8771.823
35.22,1,0,59.997,10,0,-100,240.567,655.35,4,0,8476.028,563.25,22,0,0,614.4,8476,89387154.67,100,0,355.7,24.32,8650.624
35.24,1,0,59.99,10,0,-100,240.5,655.35,4,0,8480.028,563.25,22,0,0,614.4,8480,89387160,100,0,355.7,24.32,8650.624
35.19,1,0,59.99,10,0,-100,240.5,655.35,4,0,8466.028,563.25,22,0,0,614.4,8466,89387160,100,0,357.35,24.48,8747.928
35.18,1,0,59.99,10,0,-100,240.5,655.35,4,0,8464.028,563.25,22,0,0,614.4,8464,89387168,100,0,357.35,24.48,8747.928
35.18,1,0,59.99,10,0,-100,240.5,655.35,4,0,8464.028,563.25,22,0,0,614.4,8464,89387168,100,0,355.95,24.26,8635.347
35.173,1,0,59.99,10,0,-100,240.567,655.35,4,0,8464.695,563.25,22,0,0,614.4,8464.667,89387168,100,0,357.2,24.5,8751.4
35.16,1,0,59.99,10,0,-100,240.7,655.35,4,0,8466.028,563.25,22,0,0,614.4,8466,89387168,100,0,357.2,24.5,8751.4
35.19,1,0,60,10,0,-100,240.7,655.35,4,0,8476.019,563.25,18,0,0,614.4,8476,89387176,100,0,355.95,24.35,8667.383
35.31,1,0,60,10,0,-100,240.6,655.35,4,0,8497.028,563.25,22,0,0,614.4,8497,89387184,100,0,355.95,24.35,8667.383
35.31,1,0,60,10,0,-100,240.6,655.35,4,0,8497.028,563.25,22,0,0,614.4,8497,89387184,100,0,357.55,24.61,8799.306
35.33,1,0,60,10,0,-100,240.6,655.35,4,0,8502.695,563.25,22,0,0,614.4,8502.667,89387186.67,100,0,355.75,24.43,8690.972
35.37,1,0,60,10,0,-100,240.6,655.35,4,0,8514.028,563.25,22,0,0,614.4,8514,89387192,100,0,355.75,24.43,8690.972
35.41,1,0,60,10,0,-100,240.6,655.35,4,0,8523.028,563.25,22,0,0,614.4,8523,89387192,100,0,357.75,24.6,8800.65
34.98,1,0,60,10,0,-100,240.5,655.35,4,0,8430.028,563.25,22,0,0,614.4,8430,89387192,100,0,355.1,23.84,8465.584
34.98,1,0,60,10,0,-100,240.5,655.35,4,0,8430.028,563.25,22,0,0,614.4,8430,89387192,100,0,355.1,23.84,8465.584
34.597,1,0,60,10,0,-100,240.467,655.35,4,0,8331.362,563.25,22,0,0,614.4,8331.333,89387194.67,100,0,357.3,23.01,8221.473
33.83,1,0,60,10,0,-100,240.4,655.35,4,0,8134.03,563.25,22,0,0,614.4,8134,89387200,100,0,357.3,23.01,8221.473
32.27,1,0,60,10,0,-100,240.2,655.35,4,0,7732.026,563.25,20,0,0,614.4,7732,89387208,100,0,355.35,21.8,7746.63
31.903,1,0,60,10,0,-100,240.133,655.35,4,0,7663.36,563.25,20,0,0,614.4,7663.333,89387208,100,0,357.85,22.33,7990.79
31.72,1,0,60,10,0,-100,240.1,655.35,4,0,7629.026,563.25,20,0,0,614.4,7629,89387208,100,0,357.85,22.33,7990.79
31.72,1,0,60,10,0,-100,240.1,655.35,4,0,7629.026,563.25,20,0,0,614.4,7629,89387208,100,0,355.85,22.77,8102.705
32.59,1,0,60,10,0,-100,240.2,655.35,4,0,7844.021,563.25,18,0,0,614.4,7844,89387216,100,0,355.85,22.77,8102.705
33.74,1,0,60,10,0,-100,240.4,655.35,4,0,8116.027,563.25,21,0,0,614.4,8116,89387224,100,0,357.7,23.76,8498.952
34.08,1,0,60,10,0,-100,240.5,655.35,4,0,8199.027,563.25,21,0,0,614.4,8199,89387224,100,0,356.1,23.91,8514.351
34.42,1,0,60,10,0,-100,240.6,655.35,4,0,8282.026,563.25,21,0,0,614.4,8282,89387224,100,0,356.1,23.91,8514.351
34.42,1,0,60,10,0,-100,240.6,655.35,4,0,8282.026,563.25,21,0,0,614.4,8282,89387224,100,0,357.35,24.45,8737.208
35.24,1,0,60,10,0,-100,240.6,655.35,4,0,8482.028,563.25,22,0,0,614.4,8482,89387232,100,0,357.35,24.45,8737.208
35.24,1,0,60,10,0,-100,240.6,655.35,4,0,8482.028,563.25,22,0,0,614.4,8482,89387232,100,0,356.1,24.37,8678.157
35.297,1,0,60,10,0,-100,240.6,655.35,4,0,8495.695,563.25,22,0,0,614.4,8495.667,89387234.67,100,0,357.4,24.71,8831.354
35.41,1,0,60,10,0,-100,240.6,655.35,4,0,8523.028,563.25,22,0,0,614.4,8523,89387240,100,0,357.4,24.71,8831.354
35.5,1,0,60,10,0,-100,240.7,655.35,4,0,8548.028,563.25,22,0,0,614.4,8548,89387240,100,0,355.9,24.55,8737.345
35.5,1,0,60,10,0,-100,240.7,655.35,4,0,8548.031,563.25,23,0,0,614.4,8548,89387248,100,0,356.7,24.82,8853.294
35.5,1,0,60,10,0,-100,240.7,655.35,4,0,8548.031,563.25,23,0,0,614.4,8548,89387248,100,0,356.7,24.82,8853.294
35.527,1,0,60,10,0,-100,240.7,655.35,4,0,8555.031,563.25,23,0,0,614.4,8555,89387248,100,0,356.6,24.63,8783.058
35.58,1,0,60,10,0,-100,240.7,655.35,4,0,8569.03,563.25,23,0,0,614.4,8569,89387248,100,0,356.6,24.63,8783.058
35.65,1,0,60.01,10,0,-100,240.9,655.35,4,0,8588.033,563.25,24,0,0,614.4,8588,89387256,100,0,357.25,24.86,8881.235
35.65,1,0,60.01,10,0,-100,240.9,655.35,4,0,8588.033,563.25,24,0,0,614.4,8588,89387256,100,0,357.25,24.86,8881.235
35.65,1,0,60.01,10,0,-100,240.9,655.35,4,0,8588.033,563.25,24,0,0,614.4,8588,89387256,100,0,357.25,24.86,8881.235
35.65,1,0,60.01,10,0,-100,240.9,655.35,4,0,8588.033,563.25,24,0,0,614.4,8588,89387256,100,0,356.15,24.61,8764.851
35.65,1,0,60.01,10,0,-100,240.8,655.35,4,0,8588.028,563.25,22,0,0,614.4,8588,89387264,100,0,356.15,24.61,8764.851
35.6,1,0,60.01,10,0,-100,240.9,655.35,4,0,8582.028,563.25,22,0,0,614.4,8582,89387264,100,0,357.3,24.83,8871.759
35.595,1,0,60.01,10,0,-100,240.85,655.35,4,0,8577.03,563.25,22.5,0,0,614.4,8577,89387268,100,0,356.15,24.58,8754.167
35.59,1,0,60.01,10,0,-100,240.8,655.35,4,0,8572.031,563.25,23,0,0,614.4,8572,89387272,100,0,356.15,24.58,8754.167
35.59,1,0,60.01,10,0,-100,240.8,655.35,4,0,8572.031,563.25,23,0,0,614.4,8572,89387272,100,0,356.8,24.78,8841.504
35.52,1,0,60.02,10,0,-100,240.8,655.35,4,0,8555.028,563.25,22,0,0,614.4,8555,89387288,100,0,356.8,24.78,8841.504
35.52,1,0,60.02,10,0,-100,240.8,655.35,4,0,8555.028,563.25,22,0,0,614.4,8555,89387288,100,0,356.2,24.51,8730.462
35.51,1,0,60.02,10,0,-100,240.767,655.35,4,0,8552.362,563.25,22,0,0,614.4,8552.333,89387288,100,0,356.8,24.73,8823.664
35.49,1,0,60.02,10,0,-100,240.7,655.35,4,0,8547.028,563.25,22,0,0,614.4,8547,89387288,100,0,356.8,24.73,8823.664
35.46,1,0,60.02,10,0,-100,240.8,655.35,4,0,8542.028,563.25,22,0,0,614.4,8542,89387288,100,0,356.5,24.47,8723.555
35.44,1,0,60.02,10,0,-100,240.8,655.35,4,0,8534.028,563.25,22,0,0,614.4,8534,89387296,100,0,356.5,24.47,8723.555
35.44,1,0,60.02,10,0,-100,240.8,655.35,4,0,8534.028,563.25,22,0,0,614.4,8534,89387296,100,0,356.8,24.69,8809.392
35.43,1,0,60.02,10,0,-100,240.767,655.35,4,0,8532.028,563.25,22,0,0,614.4,8532,89387298.67,100,0,356.4,24.45,8713.98
35.41,1,0,60.02,10,0,-100,240.7,655.35,4,0,8528.028,563.25,22,0,0,614.4,8528,89387304,100,0,356.4,24.45,8713.98
35.4,1,0,60.02,10,0,-100,240.8,655.35,4,0,8526.028,563.25,22,0,0,614.4,8526,89387312,100,0,356.8,24.66,8798.688
35.367,1,0,60.013,10,0,-100,240.8,655.35,4,0,8518.028,563.25,22,0,0,614.4,8518,89387312,100,0,356.1,24.39,8685.279
35.35,1,0,60.01,10,0,-100,240.8,655.35,4,0,8514.028,563.25,22,0,0,614.4,8514,89387312,100,0,356.1,24.39,8685.279
35.35,1,0,60.01,10,0,-100,240.8,655.35,4,0,8514.028,563.25,22,0,0,614.4,8514,89387312,100,0,357,24.6,8782.2
35.32,1,0,60.01,10,0,-100,240.7,655.35,4,0,8504.028,563.25,22,0,0,614.4,8504,89387320,100,0,357,24.6,8782.2
35.25,1,0,60.01,10,0,-100,240.7,655.35,4,0,8486.028,563.25,22,0,0,614.4,8486,89387320,100,0,356.2,24.3,8655.66
35.203,1,0,60.003,10,0,-100,240.633,655.35,4,0,8473.362,563.25,22,0,0,614.4,8473.333,89387325.33,100,0,357.1,24.51,8752.521
35.18,1,0,60,10,0,-100,240.6,655.35,4,0,8467.028,563.25,22,0,0,614.4,8467,89387328,100,0,357.1,24.51,8752.521
35.18,1,0,60,10,0,-100,240.6,655.35,4,0,8467.028,563.25,22,0,0,614.4,8467,89387328,100,0,355.85,24.21,8615.128
35.14,1,0,60,10,0,-100,240.6,655.35,4,0,8454.028,563.25,22,0,0,614.4,8454,89387328,100,0,355.85,24.21,8615.128
35.06,1,0,60,10,0,-100,240.7,655.35,4,0,8438.028,563.25,22,0,0,614.4,8438,89387336,100,0,357.1,24.43,8723.953
35.027,1,0,60,10,0,-100,240.7,655.35,4,0,8430.028,563.25,22,0,0,614.4,8430,89387341.33,100,0,356.25,24.14,8599.875
35.01,1,0,60,10,0,-100,240.7,655.35,4,0,8426.028,563.25,22,0,0,614.4,8426,89387344,100,0,356.25,24.14,8599.875
35.01,1,0,60,10,0,-100,240.7,655.35,4,0,8426.028,563.25,22,0,0,614.4,8426,89387344,100,0,356.7,24.41,8707.047
35.05,1,0,60,10,0,-100,240.7,655.35,4,0,8432.028,563.25,22,0,0,614.4,8432,89387352,100,0,356.7,24.41,8707.047
35.05,1,0,60,10,0,-100,240.7,655.35,4,0,8432.028,563.25,22,0,0,614.4,8432,89387352,100,0,356.7,24.16,8617.872
35.07,1,0,60,10,0,-100,240.7,655.35,4,0,8439.028,563.25,22,0,0,614.4,8439,89387352,100,0,356.65,24.52,8745.058
35.09,1,0,60,10,0,-100,240.7,655.35,4,0,8446.028,563.25,22,0,0,614.4,8446,89387352,100,0,356.65,24.52,8745.058
35.2,1,0,60,10,0,-100,240.7,655.35,4,0,8474.028,563.25,22,0,0,614.4,8474,89387360,100,0,356.7,24.31,8671.377
35.26,1,0,60,10,0,-100,240.8,655.35,4,0,8492.028,563.25,22,0,0,614.4,8492,89387368,100,0,356.7,24.31,8671.377
35.26,1,0,60,10,0,-100,240.8,655.35,4,0,8492.028,563.25,22,0,0,614.4,8492,89387368,100,0,356.35,24.63,8776.9
35.287,1,0,60,10,0,-100,240.733,655.35,4,0,8496.695,563.25,22,0,0,614.4,8496.667,89387370.67,100,0,356.6,24.37,8690.342
35.34,1,0,60,10,0,-100,240.6,655.35,4,0,8506.028,563.25,22,0,0,614.4,8506,89387376,100,0,356.6,24.37,8690.342
35.37,1,0,60,10,0,-100,240.7,655.35,4,0,8514.028,563.25,22,0,0,614.4,8514,89387376,100,0,356.5,24.65,8787.725
35.37,1,0,60,10,0,-100,240.7,655.35,4,0,8514.031,563.25,23,0,0,614.4,8514,89387376,100,0,356.6,24.41,8704.606
35.37,1,0,60,10,0,-100,240.7,655.35,4,0,8514.031,563.25,23,0,0,614.4,8514,89387376,100,0,356.6,24.41,8704.606
35.37,1,0,60,10,0,-100,240.7,655.35,4,0,8514.031,563.25,23,0,0,614.4,8514,89387376,100,0,356.65,24.41,8705.826
35.37,1,0,60,10,0,-100,240.6,655.35,4,0,8514.031,563.25,23,0,0,614.4,8514,89387384,100,0,356.65,24.41,8705.826
